id,mouse3.num,mouse3.neg.score,mouse3.neg.p.value,mouse3.neg.fdr,mouse3.neg.rank,mouse3.neg.goodsgrna,mouse3.neg.lfc,mouse4.noLmnb2_1.num,mouse4.noLmnb2_1.neg.score,mouse4.noLmnb2_1.neg.p.value,mouse4.noLmnb2_1.neg.fdr,mouse4.noLmnb2_1.neg.rank,mouse4.noLmnb2_1.neg.goodsgrna,mouse4.noLmnb2_1.neg.lfc,mouse7.num,mouse7.neg.score,mouse7.neg.p.value,mouse7.neg.fdr,mouse7.neg.rank,mouse7.neg.goodsgrna,mouse7.neg.lfc,mouse8.num,mouse8.neg.score,mouse8.neg.p.value,mouse8.neg.fdr,mouse8.neg.rank,mouse8.neg.goodsgrna,mouse8.neg.lfc,mean.sgrnas,median.lfc.all,p.wilcox,p.wilcox.bh
Calm2,5,0.5157,0.4311,0.955823,4890,0,-0.062144,5,0.5384,0.49165,0.950762,6527,0,-0.017839,5,0.30286,0.27753,0.962198,2437,0,-0.38128,5,0.71856,0.59131,0.930684,8229,0,-0.085632,5,-0.073888,0.176060126,0.522797245
Lyrm4,5,0.49228,0.41244,0.955823,4564,0,-0.079828,5,0.88782,0.84286,0.968343,11486,0,0.12274,5,0.48381,0.41033,0.962198,4765,0,-0.19917,5,0.52028,0.41087,0.930684,5193,0,-0.067955,5,-0.0738915,0.501525191,0.792123041
Cd163,5,0.24882,0.23457,0.955823,1654,1,-0.14636,5,0.41187,0.37982,0.950762,4906,1,-0.251,5,0.8011,0.7083,0.963396,9675,0,-0.0014959,5,0.90409,0.81909,0.947839,11401,0,0.04112,5,-0.07392795,0.331179412,0.671924883
Slc35d3,5,0.33342,0.29544,0.955823,2467,0,-0.083557,5,0.22954,0.23937,0.950762,2996,1,0.35571,5,0.26831,0.25183,0.962198,2088,1,-0.064563,5,0.43739,0.3414,0.930684,4062,0,-0.16129,5,-0.07406,0.822104314,0.944040496
Metrn,5,0.37989,0.3215,0.955823,3023,0,-0.10234,5,0.43717,0.40241,0.950762,5209,0,-0.04585,5,0.55341,0.46204,0.962198,5774,0,-0.16241,5,0.58376,0.46586,0.930684,6110,0,0.01541,5,-0.074095,0.314345193,0.660587927
Pbld2,5,0.41432,0.35134,0.955823,3450,0,-0.061192,5,0.75867,0.69452,0.950762,9640,0,-0.0034049,5,0.68508,0.58984,0.962198,7788,0,-0.08703,5,0.7511,0.62561,0.930684,8759,0,-0.10266,5,-0.074111,0.342500713,0.679343658
Dmd,5,0.36875,0.31101,0.955823,2895,0,-0.19842,5,0.93518,0.89759,0.970418,12209,0,0.13999,5,0.76042,0.66203,0.962198,9012,0,-0.019876,5,0.48287,0.37925,0.930684,4679,0,-0.12858,5,-0.074228,0.561037897,0.827954027
Tspan31,5,0.66429,0.54577,0.955823,7171,0,0.021112,5,0.51391,0.46699,0.950762,6208,0,-0.10972,5,0.37709,0.32749,0.962198,3344,0,-0.038761,5,0.3947,0.30861,0.930684,3523,0,-0.29548,5,-0.0742405,0.252815256,0.602680636
Dusp10,5,0.68917,0.57093,0.955823,7560,0,-0.034548,5,0.77011,0.70987,0.956515,9799,0,-0.24423,5,0.8455,0.76199,0.964592,10424,0,-0.11394,5,0.98911,0.96904,0.98767,12959,0,0.1822,5,-0.074244,0.588285505,0.843368468
Foxf1,5,0.43006,0.36358,0.955823,3665,0,-0.065275,5,0.58013,0.52734,0.950762,7072,0,-0.24086,5,0.59976,0.5041,0.962198,6464,0,-0.083218,5,0.79647,0.67273,0.933968,9512,0,0.021798,5,-0.0742465,0.269862429,0.621106624
Nectin1,5,0.29951,0.27452,0.955823,2109,0,-0.064918,5,0.091913,0.14659,0.950762,1922,2,-0.08364,5,0.59499,0.49843,0.962198,6383,0,-0.24599,5,0.81441,0.69466,0.93447,9809,0,-0.02165,5,-0.074279,0.202955327,0.558116585
Gbp6,5,0.40409,0.34307,0.955823,3315,0,-0.29782,5,0.4974,0.45739,0.950762,5975,0,0.31578,5,0.5451,0.45537,0.962198,5663,0,-0.1504,5,0.5461,0.43596,0.930684,5561,0,0.0017931,5,-0.07430345,0.726483968,0.90928885
Cep112,5,0.25872,0.24424,0.955823,1733,1,-0.13741,5,0.17908,0.20205,0.950762,2555,1,0.12944,5,0.30836,0.27948,0.962198,2506,0,-0.32387,5,0.46057,0.35972,0.930684,4378,0,-0.011202,5,-0.074306,0.46708373,0.767700586
Ccdc163,5,0.55341,0.45865,0.955823,5450,0,-0.053051,5,0.79528,0.73865,0.959295,10148,0,0.29532,5,0.53978,0.45225,0.962198,5584,0,-0.095627,5,0.34327,0.26984,0.930684,2908,0,-0.27317,5,-0.074339,0.682723503,0.889156784
Slc12a9,5,0.34243,0.29856,0.955823,2571,0,0.012652,5,0.39092,0.36343,0.950762,4635,1,-0.33934,5,0.63537,0.53718,0.962198,6985,0,0.064143,5,0.6736,0.54645,0.930684,7533,0,-0.16134,5,-0.074344,0.353530425,0.687758981
B3galnt1,5,0.44338,0.37401,0.955823,3854,0,-0.12237,5,0.24082,0.24667,0.950762,3101,1,-0.38572,5,0.18234,0.19786,0.962198,1420,1,-0.026327,5,0.89079,0.79822,0.944795,11155,0,0.0095266,5,-0.0743485,0.21871473,0.571534037
Alcam,5,0.60259,0.4962,0.955823,6190,0,-0.22708,5,0.13906,0.1796,0.950762,2245,1,-0.16621,5,0.44616,0.3821,0.962198,4242,0,0.017436,5,0.8671,0.76212,0.938109,10729,0,0.14902,5,-0.074387,0.596228464,0.847217745
Usp14,5,0.69476,0.57768,0.955823,7636,0,-0.11526,5,0.99978,0.99942,0.999802,13204,0,0.58078,5,0.34038,0.29921,0.962198,2903,0,-0.11343,5,0.51492,0.40526,0.930684,5130,0,-0.035452,5,-0.074441,0.940535566,0.97984926
Esyt1,5,0.42534,0.36065,0.955823,3595,0,-0.076616,5,0.90142,0.85953,0.970202,11676,0,-0.055175,5,0.30145,0.27625,0.962198,2423,0,-0.13761,5,0.64397,0.52029,0.930684,7038,0,-0.072285,5,-0.0744505,0.222010309,0.574191132
Daam2,5,0.99883,0.99639,0.999703,13164,0,0.27561,5,0.13603,0.17742,0.950762,2223,1,-0.21704,5,0.56554,0.47566,0.962198,5950,0,-0.29316,5,0.5886,0.46998,0.930684,6173,0,0.068071,5,-0.0744845,0.819771502,0.942755072
Trub2,5,0.38041,0.32208,0.955823,3031,0,-0.063398,5,0.39619,0.36716,0.950762,4700,1,-0.283,5,0.84313,0.75826,0.964592,10378,0,-0.085601,5,0.5141,0.40418,0.930684,5114,0,-0.025275,5,-0.0744995,0.185811491,0.536245965
Slc22a28,5,0.70814,0.58958,0.955823,7876,0,-0.068204,5,0.87584,0.82747,0.964866,11292,0,0.10561,5,0.29337,0.26974,0.962198,2340,1,-0.23199,5,0.28559,0.23707,0.930684,2240,1,-0.080828,5,-0.074516,0.43808032,0.74756652
Styx,5,0.50104,0.42045,0.955823,4679,0,-0.11172,5,0.51125,0.46544,0.950762,6174,0,-0.14918,5,0.81425,0.72315,0.963396,9896,0,0.047506,5,0.5207,0.41087,0.930684,5199,0,-0.037344,5,-0.074532,0.395742795,0.718780369
Apip,5,0.32442,0.29035,0.955823,2363,0,0.097691,5,0.4245,0.39022,0.950762,5050,1,-0.15879,5,0.43197,0.37035,0.962198,4058,0,-0.10297,5,0.70858,0.58296,0.930684,8074,0,-0.046107,5,-0.0745385,0.494798284,0.78833483
Rai14,5,0.53267,0.4469,0.955823,5134,0,-0.089694,5,0.62272,0.56456,0.950762,7664,0,0.024937,5,0.39702,0.34061,0.962198,3598,0,-0.09804,5,0.81316,0.69304,0.93447,9785,0,-0.059397,5,-0.0745455,0.407908601,0.727177325
Ces1c,5,0.37015,0.31287,0.955823,2910,0,0.030771,5,0.90213,0.86041,0.970202,11689,0,0.039198,5,0.52105,0.43928,0.962198,5308,0,-0.21506,5,0.14466,0.15213,0.930684,1282,1,-0.17987,5,-0.0745495,0.381993423,0.708519749
Nedd4l,5,0.81067,0.69834,0.955823,9598,0,0.0028423,5,0.80099,0.74464,0.959295,10226,0,0.19544,5,0.23292,0.22342,0.962198,1787,1,-0.15197,5,0.46286,0.36434,0.930684,4411,0,-0.45411,5,-0.07456385,0.557762098,0.825550509
Stxbp6,5,0.83589,0.73099,0.955823,10077,0,-0.11011,5,0.088157,0.14107,0.950762,1862,1,-0.44899,5,0.82725,0.73939,0.964385,10111,0,0.009228,5,0.38764,0.30669,0.930684,3427,0,-0.039227,5,-0.0746685,0.203205491,0.558247057
Slbp,5,0.031689,0.087014,0.955823,998,2,-0.3653,5,0.18465,0.20481,0.950762,2604,1,0.10471,5,0.43682,0.37548,0.962198,4123,0,0.14332,5,0.28867,0.23902,0.930684,2276,1,-0.25409,5,-0.07469,0.658982083,0.880093582
Pcdh12,5,0.6545,0.54035,0.955823,7004,0,-0.0074115,5,0.94966,0.91716,0.975341,12421,0,0.12526,5,0.71483,0.61693,0.962198,8265,0,-0.14197,5,0.59902,0.48436,0.930684,6324,0,-0.17376,5,-0.07469075,0.565364627,0.831452512
Pigx,5,0.72314,0.60264,0.955823,8129,0,-0.088525,5,0.89841,0.85458,0.97019,11635,0,-0.060893,5,0.76241,0.6655,0.962198,9044,0,-0.031317,5,0.23477,0.20532,0.930684,1792,1,-0.15101,5,-0.074709,0.242188288,0.593968258
Stk10,5,0.92112,0.84844,0.963733,11626,0,0.020487,5,0.74899,0.68606,0.950762,9484,0,-0.17011,5,0.93092,0.87839,0.975856,11876,0,0.22011,5,0.52754,0.41789,0.930684,5298,0,-0.27707,5,-0.0748115,0.685408237,0.889954638
Usp30,5,0.70092,0.58349,0.955823,7756,0,-0.16809,5,0.74386,0.68206,0.950762,9402,0,0.34274,5,0.59435,0.49694,0.962198,6373,0,-0.050809,5,0.49078,0.38597,0.930684,4776,0,-0.098927,5,-0.074868,0.809033458,0.938830462
Alg9,5,0.51574,0.4311,0.955823,4891,0,-0.1678,5,0.35379,0.33332,0.950762,4200,1,0.017945,5,0.40707,0.35186,0.962198,3727,0,-0.26649,5,0.57974,0.46342,0.930684,6052,0,0.027961,5,-0.0749275,0.313557476,0.66008839
Pgap3,5,0.90073,0.81622,0.958269,11251,0,0.026225,5,0.78979,0.73398,0.959295,10077,0,0.20431,5,0.45904,0.39161,0.962198,4414,0,-0.20194,5,0.70845,0.58296,0.930684,8071,0,-0.17609,5,-0.0749325,0.734248217,0.91124786
Ptpru,5,0.53764,0.45147,0.955823,5208,0,0.016908,5,0.42922,0.39523,0.950762,5118,1,-0.22394,5,0.7862,0.69044,0.963396,9447,0,-0.14033,5,0.52662,0.41788,0.930684,5283,0,-0.009997,5,-0.0751635,0.289305008,0.637535843
Cyp2g1,5,0.57316,0.47067,0.955823,5771,0,-0.13091,5,0.18353,0.20424,0.950762,2595,1,0.097245,5,0.60079,0.50502,0.962198,6478,0,-0.10692,5,0.35035,0.27765,0.930684,2980,0,-0.043478,5,-0.075199,0.52932811,0.810538765
Rrad,5,0.82104,0.71155,0.955823,9787,0,-0.1351,5,0.47842,0.44106,0.950762,5751,0,0.11167,5,0.39605,0.33999,0.962198,3584,0,-0.065037,5,0.42059,0.33057,0.930684,3848,0,-0.085381,5,-0.075209,0.550111197,0.821541849
Cebpd,5,0.32858,0.29229,0.955823,2409,0,-0.10679,5,0.6487,0.58947,0.950762,8022,0,-0.052315,5,0.7996,0.70585,0.963396,9647,0,-0.098144,5,0.29852,0.24502,0.930684,2391,1,0.015026,5,-0.0752295,0.371797195,0.701626709
Def6,5,0.69562,0.57889,0.955823,7653,0,-0.01349,5,0.76424,0.7003,0.952554,9710,0,-0.059955,5,0.66635,0.56784,0.962198,7492,0,-0.090509,5,0.22784,0.20145,0.930684,1738,1,-0.23779,5,-0.075232,0.215150971,0.567775031
Noa1,5,0.77685,0.66078,0.955823,9010,0,-0.075063,5,0.95226,0.92116,0.976877,12451,0,0.25138,5,0.84453,0.76015,0.964592,10405,0,-0.07547,5,0.44945,0.35027,0.930684,4229,0,-0.17361,5,-0.0752665,0.734359334,0.91124786
Tcf24,5,0.3577,0.30477,0.955823,2759,0,0.20695,5,0.52528,0.47986,0.950762,6359,0,-0.11678,5,0.39911,0.34303,0.962198,3625,0,-0.033966,5,0.32152,0.26072,0.930684,2637,0,-0.22844,5,-0.075373,0.635860009,0.869646914
Srpk1,5,0.60746,0.49856,0.955823,6267,0,-0.13141,5,0.51399,0.46699,0.950762,6210,0,-0.035264,5,0.71253,0.61464,0.962198,8227,0,-0.11551,5,0.31291,0.25425,0.930684,2543,0,-0.025025,5,-0.075387,0.275126898,0.626358664
Mtmr11,5,0.52374,0.4374,0.955823,5013,0,-0.031814,5,0.747,0.68445,0.950762,9449,0,-0.086644,5,0.22965,0.2228,0.962198,1757,1,-0.20295,5,0.3503,0.27765,0.930684,2979,0,-0.064189,5,-0.0754165,0.205719492,0.560582432
Orm1,5,0.55312,0.45808,0.955823,5447,0,-0.058278,5,0.66062,0.6035,0.950762,8195,0,-0.1944,5,0.30332,0.27753,0.962198,2442,0,0.13929,5,0.6875,0.55954,0.930684,7754,0,-0.092559,5,-0.0754185,0.537634306,0.81527829
Wrn,5,0.22869,0.22099,0.955823,1515,1,-0.31589,5,0.54917,0.49841,0.950762,6674,0,0.054651,5,0.70803,0.61225,0.962198,8150,0,0.16373,5,0.66946,0.542,0.930684,7460,0,-0.20554,5,-0.0754445,0.627768114,0.864923543
Gas6,5,0.62536,0.51382,0.955823,6559,0,-0.14984,5,0.75224,0.69001,0.950762,9538,0,-0.039914,5,0.6316,0.5341,0.962198,6920,0,-0.11101,5,0.83032,0.71493,0.93447,10079,0,0.030292,5,-0.075462,0.354185649,0.687852382
Atp5s,5,0.8639,0.77128,0.955823,10577,0,0.022786,5,0.021913,0.052618,0.902162,754,2,-0.10844,5,0.49619,0.42175,0.962198,4942,0,-0.042693,5,0.52742,0.41789,0.930684,5295,0,-0.13552,5,-0.0755665,0.353777108,0.687758981
Commd9,5,0.63577,0.52359,0.955823,6714,0,-0.01398,5,0.82996,0.77619,0.960285,10647,0,-0.099864,5,0.63938,0.54351,0.962198,7043,0,-0.051333,5,0.66874,0.54063,0.930684,7445,0,-0.21061,5,-0.0755985,0.228049389,0.578466743
Pcnx,5,0.94546,0.88768,0.969259,12087,0,0.061012,5,0.5066,0.46243,0.950762,6112,0,-0.21223,5,0.81486,0.72376,0.963396,9903,0,0.11161,5,0.59788,0.48044,0.930684,6308,0,-0.27186,5,-0.075609,0.55230128,0.823191417
Csf3r,5,0.86264,0.76847,0.955823,10560,0,0.020959,5,0.80589,0.75144,0.959295,10290,0,-0.12057,5,0.75784,0.66026,0.962198,8958,0,-0.030698,5,0.50679,0.39918,0.930684,5009,0,-0.16204,5,-0.075634,0.328121743,0.670352975
Gid8,5,0.39129,0.3347,0.955823,3153,0,-0.11406,5,0.80093,0.74439,0.959295,10225,0,-0.04397,5,0.87379,0.79894,0.966587,10885,0,0.12832,5,0.24121,0.21058,0.930684,1844,1,-0.10751,5,-0.07574,0.625827543,0.864376338
Tnfsf10,5,0.56928,0.46917,0.955823,5708,0,-0.0065149,5,0.14901,0.18507,0.950762,2317,1,-0.21153,5,0.47639,0.40594,0.962198,4660,0,-0.093705,5,0.71775,0.59047,0.930684,8216,0,-0.057784,5,-0.0757445,0.236143913,0.58707006
Pptc7,5,0.32989,0.29355,0.955823,2427,0,-0.12582,5,0.17879,0.20205,0.950762,2551,1,-0.025719,5,0.11282,0.16304,0.962198,1132,1,0.074021,5,0.62672,0.50321,0.930684,6755,0,-0.15406,5,-0.0757695,0.455043724,0.75960541
Nos3,5,0.82552,0.71812,0.955823,9865,0,-0.10251,5,0.56272,0.51076,0.950762,6845,0,-0.12009,5,0.91877,0.8601,0.973448,11657,0,0.069833,5,0.55799,0.44581,0.930684,5730,0,-0.049046,5,-0.075778,0.477812885,0.775682471
Fam131c,5,0.55425,0.45963,0.955823,5463,0,-0.064918,5,0.62508,0.56671,0.950762,7694,0,-0.0867,5,0.80646,0.71476,0.963396,9759,0,-0.14972,5,0.43528,0.33962,0.930684,4035,0,0.018596,5,-0.075809,0.323939409,0.668074397
Grsf1,5,0.35,0.30227,0.955823,2658,0,-0.078615,5,0.30997,0.29265,0.950762,3741,1,-0.47033,5,0.38354,0.32994,0.962198,3429,0,-0.073123,5,0.76053,0.63688,0.930684,8906,0,0.018869,5,-0.075869,0.206784442,0.562324256
Slc9a9,5,0.65406,0.53945,0.955823,6999,0,0.066155,5,0.36048,0.33995,0.950762,4277,1,-0.10995,5,0.644,0.54883,0.962198,7112,0,-0.17413,5,0.35472,0.27957,0.930684,3033,0,-0.041815,5,-0.0758825,0.403964179,0.724349562
Itga10,5,0.040049,0.098357,0.955823,1081,2,-0.30634,5,0.64194,0.58177,0.950762,7930,0,-0.19382,5,0.21943,0.22091,0.962198,1663,1,0.042026,5,0.29311,0.24165,0.930684,2326,1,0.11844,5,-0.075897,0.517729467,0.802790655
Marveld3,5,0.31033,0.28214,0.955823,2217,0,-0.17505,5,0.21835,0.22982,0.950762,2890,1,-0.052117,5,0.853,0.77121,0.964761,10554,0,-0.099897,5,0.72567,0.60218,0.930684,8349,0,-0.035281,5,-0.076007,0.217930027,0.570888495
Clk1,5,0.68931,0.57093,0.955823,7563,0,0.10661,5,0.81161,0.75544,0.959295,10388,0,-0.020313,5,0.77175,0.67343,0.962198,9210,0,-0.13172,5,0.3577,0.28272,0.930684,3064,0,-0.18404,5,-0.0760165,0.499326101,0.791158726
Vcpip1,5,0.34322,0.29856,0.955823,2579,0,-0.42297,5,0.24121,0.24667,0.950762,3106,1,0.060579,5,0.60884,0.51114,0.962198,6605,0,-0.022084,5,0.55803,0.44581,0.930684,5731,0,-0.12997,5,-0.076027,0.29625323,0.644419081
Cyp2d37-ps,5,0.37418,0.31603,0.955823,2956,0,-0.09027,5,0.92491,0.8862,0.970202,12041,0,0.038564,5,0.67098,0.57407,0.962198,7562,0,-0.15867,5,0.87562,0.77446,0.939554,10875,0,-0.061862,5,-0.076066,0.35586549,0.689075903
Dda1,5,0.31188,0.2847,0.955823,2236,0,0.012061,5,0.35819,0.3372,0.950762,4255,1,-0.3591,5,0.55694,0.46555,0.962198,5826,0,-0.16438,5,0.88631,0.78968,0.942006,11072,0,0.11822,5,-0.0761595,0.452386622,0.757703875
Siah2,5,0.40437,0.34307,0.955823,3320,0,-0.11155,5,0.81396,0.75837,0.959295,10431,0,-0.073425,5,0.55745,0.46762,0.962198,5833,0,0.052899,5,0.44897,0.34905,0.930684,4223,0,-0.079247,5,-0.076336,0.441330809,0.75026305
Plekhg2,5,0.90757,0.82794,0.961851,11369,0,0.025573,5,0.26587,0.25784,0.950762,3342,1,0.2245,5,0.41622,0.35946,0.962198,3846,0,-0.17825,5,0.40547,0.31608,0.930684,3650,0,-0.27489,5,-0.0763385,0.696756306,0.895676643
Socs3,5,0.65806,0.54263,0.955823,7067,0,-0.16865,5,0.93844,0.90098,0.970418,12256,0,0.0046629,5,0.67493,0.57991,0.962198,7626,0,-0.064504,5,0.86641,0.76106,0.937568,10716,0,-0.08819,5,-0.076347,0.279468782,0.629296572
Mrpl17,5,0.72297,0.60225,0.955823,8126,0,-0.14011,5,0.43321,0.39909,0.950762,5152,0,-0.43443,5,0.45887,0.39161,0.962198,4411,0,0.10945,5,0.4305,0.336,0.930684,3970,0,-0.013038,5,-0.076574,0.391009104,0.713881151
Chst2,5,0.82684,0.71904,0.955823,9903,0,-0.020926,5,0.038474,0.074992,0.950762,1026,2,0.034451,5,0.23398,0.22407,0.962198,1797,1,-0.19458,5,0.26706,0.22657,0.930684,2067,1,-0.13232,5,-0.076623,0.332093758,0.67243513
Kif5b,5,0.33683,0.29607,0.955823,2507,0,-0.14826,5,0.49636,0.45739,0.950762,5960,0,0.026904,5,0.41055,0.35417,0.962198,3777,0,-0.005018,5,0.61136,0.49506,0.930684,6510,0,-0.30724,5,-0.076639,0.272948215,0.623935622
Ubqln1,5,0.47382,0.39601,0.955823,4302,0,-0.31003,5,0.43493,0.39966,0.950762,5180,0,-0.12919,5,0.4881,0.41415,0.962198,4825,0,0.15891,5,0.3889,0.30669,0.930684,3443,0,-0.024165,5,-0.0766775,0.511447316,0.79829782
Bmp8b,5,0.84117,0.7396,0.955823,10183,0,-0.034583,5,0.4236,0.38863,0.950762,5039,1,-0.11878,5,0.8112,0.71926,0.963396,9840,0,-0.017187,5,0.60577,0.49022,0.930684,6424,0,-0.2769,5,-0.0766815,0.199999601,0.554840312
Pglyrp2,5,0.72002,0.59873,0.955823,8073,0,-0.039852,5,0.21926,0.23034,0.950762,2896,1,-0.20451,5,0.68566,0.59025,0.962198,7797,0,-0.11368,5,0.76674,0.64285,0.930684,9011,0,0.019889,5,-0.076766,0.285768805,0.634711766
Pla2g4a,5,0.90538,0.82437,0.960576,11334,0,-0.024156,5,0.392,0.36397,0.950762,4650,1,-0.21026,5,0.62418,0.52682,0.962198,6802,0,-0.12938,5,0.74446,0.61883,0.930684,8645,0,0.014762,5,-0.076768,0.281895262,0.631738423
Tkfc,5,0.68133,0.56314,0.955823,7433,0,-0.045666,5,0.12858,0.17192,0.950762,2170,1,-0.13466,5,0.43761,0.37602,0.962198,4135,0,-0.10809,5,0.84352,0.73088,0.93447,10316,0,0.27875,5,-0.076878,0.817720455,0.941379915
Nln,5,0.45083,0.37856,0.955823,3959,0,-0.10636,5,0.6175,0.55855,0.950762,7583,0,-0.005117,5,0.177,0.1953,0.962198,1396,1,-0.13832,5,0.487,0.38378,0.930684,4728,0,-0.047465,5,-0.0769125,0.293111324,0.641387403
Mlh3,5,0.91662,0.84343,0.963733,11542,0,-0.013245,5,0.3459,0.32601,0.950762,4122,1,-0.1003,5,0.4531,0.3877,0.962198,4343,0,-0.053551,5,0.73167,0.60686,0.930684,8449,0,-0.13412,5,-0.0769255,0.281331226,0.63086975
Pigt,5,0.39409,0.33652,0.955823,3192,0,-0.15024,5,0.19459,0.21583,0.950762,2683,1,-0.34433,5,0.21262,0.21579,0.962198,1617,1,-0.0036493,5,0.23021,0.20401,0.930684,1755,1,0.25966,5,-0.07694465,0.652020495,0.877420958
Gnai1,5,0.60481,0.49714,0.955823,6223,0,-0.12434,5,0.81093,0.75488,0.959295,10374,0,-0.15137,5,0.82936,0.74167,0.964592,10148,0,-0.029678,5,0.85162,0.74288,0.936717,10445,0,0.010367,5,-0.077009,0.315102624,0.66074206
Rassf5,5,0.5686,0.46821,0.955823,5696,0,-0.019841,5,0.047237,0.090728,0.950762,1172,2,-0.37519,5,0.92344,0.86609,0.97358,11743,0,0.037834,5,0.34068,0.26915,0.930684,2874,0,-0.13436,5,-0.0771005,0.265489783,0.616488934
Gpihbp1,5,0.74369,0.62054,0.955823,8468,0,-0.066451,5,0.16983,0.19538,0.950762,2471,1,-0.092348,5,0.42739,0.36523,0.962198,4001,0,0.097038,5,0.74681,0.6207,0.930684,8681,0,-0.087799,5,-0.077125,0.581458647,0.840209056
Cyp8b1,5,0.28978,0.26682,0.955823,2005,1,-0.20031,5,0.82536,0.77081,0.960285,10582,0,0.012866,5,0.71434,0.61693,0.962198,8256,0,-0.16714,5,0.74203,0.6165,0.930684,8602,0,0.016119,5,-0.077137,0.318056933,0.663124857
Glud1,5,0.71795,0.59716,0.955823,8040,0,-0.018181,5,0.034853,0.068789,0.922486,978,2,-0.13622,5,0.93405,0.88234,0.977381,11921,0,0.33635,5,0.49639,0.38984,0.930684,4852,0,-0.3714,5,-0.0772005,0.672168437,0.885818512
Kctd11,5,0.66883,0.54755,0.955823,7246,0,-0.02868,5,0.10553,0.15537,0.950762,2003,1,-0.12588,5,0.65477,0.56015,0.962198,7287,0,-0.14743,5,0.79268,0.66865,0.933968,9455,0,0.13557,5,-0.07728,0.595535342,0.846972197
Blvra,5,0.77867,0.66152,0.955823,9042,0,-0.011866,5,0.010012,0.033982,0.777119,558,2,-0.24165,5,0.47307,0.40424,0.962198,4607,0,0.086021,5,0.83531,0.721,0.93447,10171,0,-0.14283,5,-0.077348,0.412193503,0.729890306
Brd3,5,0.28899,0.26682,0.955823,1995,1,-0.083863,5,0.024759,0.056034,0.902162,801,1,-0.070958,5,0.66461,0.56696,0.962198,7463,0,0.0010778,5,0.72404,0.59938,0.930684,8322,0,-0.14734,5,-0.0774105,0.288738436,0.637359149
E130309D02Rik,5,0.15771,0.1778,0.955823,1218,1,-0.14303,5,0.048273,0.091389,0.950762,1191,2,-0.12092,5,0.28122,0.26399,0.962198,2206,1,-0.033926,5,0.29369,0.24302,0.930684,2331,1,0.057777,5,-0.077423,0.420521416,0.734688739
Vps35,5,0.58075,0.47815,0.955823,5878,0,-0.071755,5,0.030837,0.062717,0.908378,902,2,-0.41572,5,0.39456,0.33884,0.962198,3568,0,-0.077234,5,0.1534,0.1548,0.930684,1319,1,-0.077625,5,-0.0774295,0.115376204,0.429455897
Gadd45g,5,0.98617,0.96644,0.989291,12898,0,0.17375,5,0.6152,0.55731,0.950762,7557,0,-0.11779,5,0.67252,0.57535,0.962198,7591,0,-0.16764,5,0.63521,0.51073,0.930684,6899,0,-0.037141,5,-0.0774655,0.637099815,0.869840016
Gnpda1,5,0.99494,0.9861,0.996434,13072,0,0.15439,5,0.39452,0.36663,0.950762,4675,1,-0.054475,5,0.45811,0.39161,0.962198,4401,0,-0.1005,5,0.28058,0.23378,0.930684,2197,1,-0.16648,5,-0.0774875,0.592245209,0.845296598
Tmem102,5,0.51246,0.42733,0.955823,4843,0,0.056303,5,0.060696,0.10663,0.950762,1399,2,-0.4488,5,0.52769,0.44448,0.962198,5404,0,-0.17016,5,0.59657,0.47846,0.930684,6290,0,0.015107,5,-0.0775265,0.310161665,0.657351616
Dgkz,5,0.82725,0.71993,0.955823,9914,0,0.042992,5,0.42976,0.39579,0.950762,5124,1,0.068927,5,0.16376,0.19015,0.962198,1325,1,-0.21481,5,0.54034,0.42912,0.930684,5477,0,-0.19806,5,-0.077534,0.460543563,0.763361691
Ptgir,5,0.69704,0.58058,0.955823,7680,0,-0.02605,5,0.090803,0.14584,0.950762,1892,1,-0.078323,5,0.38637,0.33239,0.962198,3466,0,-0.13529,5,0.4011,0.3117,0.930684,3603,0,-0.076772,5,-0.0775475,0.255504883,0.605035763
Tmem104,5,0.33141,0.29417,0.955823,2444,0,0.076325,5,0.69592,0.63931,0.950762,8694,0,-0.28967,5,0.89012,0.82003,0.970532,11150,0,0.0087241,5,0.52209,0.41247,0.930684,5222,0,-0.16398,5,-0.07762795,0.38570817,0.710619823
Aox3,5,0.1992,0.20041,0.955823,1353,1,-0.036021,5,0.011828,0.035732,0.786642,599,2,-0.21977,5,0.24549,0.23307,0.962198,1901,1,-0.094861,5,0.87931,0.77886,0.939554,10937,0,-0.060503,5,-0.077682,0.188457869,0.539566058
Uevld,5,0.34203,0.29856,0.955823,2566,0,-0.042688,5,0.81196,0.75571,0.959295,10392,0,-0.11269,5,0.39279,0.33823,0.962198,3542,0,-0.17638,5,0.29205,0.24033,0.930684,2317,1,0.21528,5,-0.077689,0.687011342,0.89077887
Ces2a,5,0.33277,0.29544,0.955823,2460,0,0.026273,5,0.46363,0.43091,0.950762,5563,0,-0.024555,5,0.23365,0.22342,0.962198,1794,1,-0.13087,5,0.6151,0.49696,0.930684,6566,0,-0.17432,5,-0.0777125,0.326664468,0.669446749
Map1lc3a,5,0.81491,0.70337,0.955823,9681,0,-0.041825,5,0.69621,0.63931,0.950762,8699,0,0.035097,5,0.67592,0.58075,0.962198,7644,0,-0.11363,5,0.19154,0.1751,0.930684,1498,1,-0.30549,5,-0.0777275,0.264008093,0.615516123
